Tiempo,Extension,Carga
2242.00000,186.83331,24.01767
2242.10000,186.84164,24.02023
2242.20000,186.84998,24.02107
2242.30000,186.85852,24.02266
2242.40000,186.86685,24.02378
2242.50000,186.87538,24.02502
2242.60000,186.88373,24.02651
2242.70000,186.89165,24.02709
2242.80000,186.89998,24.02862
2242.90000,186.90831,24.03029
2243.00000,186.91666,24.03111
2243.10000,186.92477,24.03220
2243.20000,186.93311,24.03227
2243.30000,186.94144,24.03486
2243.40000,186.95020,24.03628
2243.50000,186.95872,24.03781
2243.60000,186.96706,24.03962
2243.70000,186.97498,24.04016
2243.80000,186.98332,24.04141
2243.90000,186.99165,24.04315
2244.00000,187.00040,24.04468
2244.10000,187.00851,24.04567
2244.20000,187.01645,24.04639
2244.30000,187.02477,24.04756
2244.40000,187.03331,24.04905
2244.50000,187.04185,24.05057
2244.60000,187.04997,24.05229
2244.70000,187.05811,24.05400
2244.80000,187.06665,24.05485
2244.90000,187.07518,24.05667
2245.00000,187.08392,24.05847
2245.10000,187.09207,24.06061
2245.20000,187.09978,24.06126
2245.30000,187.10809,24.06147
2245.40000,187.11664,24.06390
2245.50000,187.12520,24.06485
2245.60000,187.13332,24.06601
2245.70000,187.14143,24.06801
2245.80000,187.14977,24.06897
2245.90000,187.15852,24.07186
2246.00000,187.16727,24.07271
2246.10000,187.17540,24.07427
2246.20000,187.18330,24.07514
2246.30000,187.19144,24.07608
2246.40000,187.20020,24.07836
2246.50000,187.20894,24.08032
2246.60000,187.21684,24.08128
2246.70000,187.22499,24.08196
2246.80000,187.23331,24.08339
2246.90000,187.24185,24.08441
2247.00000,187.25040,24.08643
2247.10000,187.25830,24.08679
2247.20000,187.26643,24.08825
2247.30000,187.27498,24.08895
2247.40000,187.28372,24.09061
2247.50000,187.29205,24.09242
2247.60000,187.30019,24.09391
2247.70000,187.30811,24.09385
2247.80000,187.31664,24.09602
2247.90000,187.32539,24.09799
2248.00000,187.33331,24.09771
2248.10000,187.34143,24.09884
2248.20000,187.34956,24.10053
2248.30000,187.35831,24.10223
2248.40000,187.36707,24.10468
2248.50000,187.37518,24.10445
2248.60000,187.38332,24.10608
2248.70000,187.39143,24.10652
2248.80000,187.40019,24.10794
2248.90000,187.40874,24.11040
2249.00000,187.41705,24.11175
2249.10000,187.42497,24.11212
2249.20000,187.43311,24.11267
2249.30000,187.44185,24.11401
2249.40000,187.45039,24.11529
2249.50000,187.45851,24.11637
2249.60000,187.46664,24.11784
2249.70000,187.47478,24.11847
2249.80000,187.48352,24.12071
2249.90000,187.49205,24.12121
2250.00000,187.50038,24.12353
2250.10000,187.50832,24.12376
2250.20000,187.51665,24.12453
2250.30000,187.52498,24.12617
2250.40000,187.53331,24.12733
2250.50000,187.54164,24.12792
2250.60000,187.54977,24.13023
2250.70000,187.55830,24.13101
2250.80000,187.56664,24.13212
2250.90000,187.57520,24.13358
2251.00000,187.58353,24.13584
2251.10000,187.59164,24.13617
2251.20000,187.60017,24.13697
2251.30000,187.60852,24.13917
2251.40000,187.61685,24.13999
2251.50000,187.62518,24.14113
2251.60000,187.63351,24.14225
2251.70000,187.64186,24.14274
2251.80000,187.65019,24.14378
2251.90000,187.65852,24.14537
2252.00000,187.66664,24.14668
2252.10000,187.67499,24.14776
2252.20000,187.68332,24.14946
2252.30000,187.69165,24.14998
2252.40000,187.69997,24.15175
2252.50000,187.70830,24.15332
2252.60000,187.71686,24.15417
2252.70000,187.72498,24.15669
2252.80000,187.73331,24.15810
2252.90000,187.74164,24.15844
2253.00000,187.74998,24.16000
2253.10000,187.75832,24.16121
2253.20000,187.76643,24.16246
2253.30000,187.77477,24.16420
2253.40000,187.78331,24.16531
2253.50000,187.79185,24.16751
2253.60000,187.80019,24.16800
2253.70000,187.80830,24.16939
2253.80000,187.81644,24.16981
2253.90000,187.82498,24.17253
2254.00000,187.83351,24.17375
2254.10000,187.84184,24.17469
2254.20000,187.84978,24.17633
2254.30000,187.85811,24.17647
2254.40000,187.86664,24.17820
2254.50000,187.87540,24.18045
2254.60000,187.88353,24.18190
2254.70000,187.89143,24.18377
2254.80000,187.89977,24.18354
2254.90000,187.90851,24.18557
2255.00000,187.91705,24.18751
2255.10000,187.92519,24.18946
2255.20000,187.93311,24.18978
2255.30000,187.94144,24.19102
2255.40000,187.94997,24.19354
2255.50000,187.95853,24.19405
2255.60000,187.96664,24.19617
2255.70000,187.97476,24.19654
2255.80000,187.98288,24.19795
2255.90000,187.99207,24.19986
2256.00000,188.00061,24.20160
2256.10000,188.00851,24.20298
2256.20000,188.01643,24.20415
2256.30000,188.02498,24.20506
2256.40000,188.03394,24.20726
2256.50000,188.04205,24.20895
2256.60000,188.05019,24.20908
2256.70000,188.05832,24.20971
2256.80000,188.06665,24.21125
2256.90000,188.07539,24.21275
2257.00000,188.08372,24.21431
2257.10000,188.09164,24.21517
2257.20000,188.09978,24.21674
2257.30000,188.10831,24.21703
2257.40000,188.11726,24.21983
2257.50000,188.12538,24.22119
2257.60000,188.13332,24.22203
2257.70000,188.14122,24.22241
2257.80000,188.14998,24.22423
2257.90000,188.15894,24.22469
2258.00000,188.16685,24.22718
2258.10000,188.17477,24.22774
2258.20000,188.18311,24.22850
2258.30000,188.19164,24.23040
2258.40000,188.20061,24.23212
2258.50000,188.20853,24.23378
2258.60000,188.21664,24.23372
2258.70000,188.22455,24.23481
2258.80000,188.23332,24.23595
2258.90000,188.24207,24.23741
2259.00000,188.25018,24.23893
2259.10000,188.25830,24.24048
2259.20000,188.26643,24.24031
2259.30000,188.27519,24.24240
2259.40000,188.28372,24.24415
2259.50000,188.29185,24.24482
2259.60000,188.29999,24.24584
2259.70000,188.30811,24.24699
2259.80000,188.31685,24.24916
2259.90000,188.32539,24.25054
2260.00000,188.33372,24.25160
2260.10000,188.34164,24.25321
2260.20000,188.34998,24.25437
2260.30000,188.35852,24.25452
2260.40000,188.36685,24.25603
2260.50000,188.37518,24.25713
2260.60000,188.38310,24.25885
2260.70000,188.39143,24.25965
2260.80000,188.39996,24.26092
2260.90000,188.40874,24.26274
2261.00000,188.41707,24.26402
2261.10000,188.42497,24.26509
2261.20000,188.43352,24.26639
2261.30000,188.44186,24.26727
2261.40000,188.45018,24.26929
2261.50000,188.45851,24.27040
2261.60000,188.46664,24.27049
2261.70000,188.47498,24.27165
2261.80000,188.48331,24.27329
2261.90000,188.49164,24.27387
2262.00000,188.49997,24.27557
2262.10000,188.50810,24.27659
2262.20000,188.51643,24.27717
2262.30000,188.52498,24.27866
2262.40000,188.53351,24.28009
2262.50000,188.54185,24.28237
2262.60000,188.54999,24.28238
2262.70000,188.55811,24.28369
2262.80000,188.56664,24.28532
2262.90000,188.57518,24.28613
2263.00000,188.58331,24.28773
2263.10000,188.59143,24.28987
2263.20000,188.59976,24.29074
2263.30000,188.60809,24.29178
2263.40000,188.61685,24.29379
2263.50000,188.62540,24.29515
2263.60000,188.63351,24.29700
2263.70000,188.64185,24.29767
2263.80000,188.64998,24.29886
2263.90000,188.65852,24.30071
2264.00000,188.66685,24.30074
2264.10000,188.67519,24.30331
2264.20000,188.68332,24.30410
2264.30000,188.69165,24.30494
2264.40000,188.69998,24.30661
2264.50000,188.70851,24.30868
2264.60000,188.71664,24.30951
2264.70000,188.72478,24.31055
2264.80000,188.73331,24.31200
2264.90000,188.74205,24.31378
2265.00000,188.75060,24.31490
2265.10000,188.75853,24.31714
2265.20000,188.76643,24.31688
2265.30000,188.77477,24.31875
2265.40000,188.78351,24.32014
2265.50000,188.79185,24.32104
2265.60000,188.79997,24.32197
2265.70000,188.80811,24.32359
2265.80000,188.81642,24.32403
2265.90000,188.82539,24.32609
2266.00000,188.83372,24.32768
2266.10000,188.84164,24.32899
2266.20000,188.84976,24.33009
2266.30000,188.85811,24.33100
2266.40000,188.86707,24.33281
2266.50000,188.87540,24.33383
2266.60000,188.88351,24.33552
2266.70000,188.89143,24.33656
2266.80000,188.89998,24.33727
2266.90000,188.90894,24.33888
2267.00000,188.91705,24.34120
2267.10000,188.92499,24.34204
2267.20000,188.93289,24.34201
2267.30000,188.94164,24.34372
2267.40000,188.95059,24.34682
2267.50000,188.95874,24.34744
2267.60000,188.96664,24.34866
2267.70000,188.97456,24.34781
2267.80000,188.98331,24.35016
2267.90000,188.99205,24.35226
2268.00000,189.00018,24.35352
2268.10000,189.00810,24.35371
2268.20000,189.01643,24.35583
2268.30000,189.02518,24.35665
2268.40000,189.03374,24.35938
2268.50000,189.04207,24.36062
2268.60000,189.04997,24.36055
2268.70000,189.05809,24.36197
2268.80000,189.06686,24.36348
2268.90000,189.07539,24.36563
2269.00000,189.08372,24.36625
2269.10000,189.09164,24.36684
2269.20000,189.09978,24.36766
2269.30000,189.10852,24.36987
2269.40000,189.11685,24.37055
2269.50000,189.12518,24.37197
2269.60000,189.13332,24.37297
2269.70000,189.14143,24.37425
2269.80000,189.15018,24.37598
2269.90000,189.15851,24.37659
2270.00000,189.16707,24.37879
2270.10000,189.17519,24.37940
2270.20000,189.18352,24.38006
2270.30000,189.19185,24.38188
2270.40000,189.19998,24.38204
2270.50000,189.20810,24.38315
2270.60000,189.21623,24.38489
2270.70000,189.22498,24.38647
2270.80000,189.23331,24.38722
2270.90000,189.24185,24.38826
2271.00000,189.25018,24.39032
2271.10000,189.25851,24.39162
2271.20000,189.26685,24.39300
2271.30000,189.27519,24.39357
2271.40000,189.28352,24.39509
2271.50000,189.29185,24.39631
2271.60000,189.30019,24.39670
2271.70000,189.30852,24.39918
2271.80000,189.31685,24.40014
2271.90000,189.32518,24.40159
2272.00000,189.33330,24.40218
2272.10000,189.34164,24.40313
2272.20000,189.34998,24.40394
2272.30000,189.35831,24.40503
2272.40000,189.36664,24.40685
2272.50000,189.37520,24.40803
2272.60000,189.38351,24.40900
2272.70000,189.39165,24.41144
2272.80000,189.39977,24.41109
2272.90000,189.40831,24.41278
2273.00000,189.41664,24.41485
2273.10000,189.42497,24.41510
2273.20000,189.43311,24.41773
2273.30000,189.44144,24.41822
2273.40000,189.44998,24.42079
2273.50000,189.45853,24.42107
2273.60000,189.46684,24.42253
2273.70000,189.47498,24.42363
2273.80000,189.48332,24.42511
2273.90000,189.49164,24.42731
2274.00000,189.50018,24.42697
2274.10000,189.50873,24.42925
2274.20000,189.51665,24.42982
2274.30000,189.52498,24.43062
2274.40000,189.53331,24.43290
2274.50000,189.54205,24.43454
2274.60000,189.55019,24.43615
2274.70000,189.55811,24.43639
2274.80000,189.56664,24.43740
2274.90000,189.57518,24.43938
2275.00000,189.58394,24.44146
2275.10000,189.59186,24.44188
2275.20000,189.59976,24.44348
2275.30000,189.60809,24.44296
2275.40000,189.61665,24.44553
2275.50000,189.62498,24.44689
2275.60000,189.63310,24.44755
2275.70000,189.64122,24.44889
2275.80000,189.64978,24.45066
2275.90000,189.65874,24.45196
2276.00000,189.66727,24.45463
2276.10000,189.67538,24.45602
2276.20000,189.68330,24.45660
2276.30000,189.69144,24.45826
2276.40000,189.70039,24.45897
2276.50000,189.70872,24.46122
2276.60000,189.71684,24.46155
2276.70000,189.72478,24.46289
2276.80000,189.73331,24.46421
2276.90000,189.74185,24.46664
2277.00000,189.75018,24.46776
2277.10000,189.75832,24.46735
2277.20000,189.76624,24.46871
2277.30000,189.77498,24.47055
2277.40000,189.78372,24.47210
2277.50000,189.79207,24.47337
2277.60000,189.80019,24.47475
2277.70000,189.80811,24.47546
2277.80000,189.81664,24.47635
2277.90000,189.82520,24.47794
2278.00000,189.83353,24.47906
2278.10000,189.84143,24.47916
2278.20000,189.84976,24.48082
2278.30000,189.85832,24.48107
2278.40000,189.86707,24.48419
2278.50000,189.87540,24.48463
2278.60000,189.88351,24.48622
2278.70000,189.89165,24.48714
2278.80000,189.90019,24.48841
2278.90000,189.90852,24.49086
2279.00000,189.91685,24.49121
2279.10000,189.92497,24.49238
2279.20000,189.93311,24.49324
2279.30000,189.94185,24.49466
2279.40000,189.95018,24.49565
2279.50000,189.95851,24.49803
2279.60000,189.96686,24.49843
2279.70000,189.97498,24.49931
2279.80000,189.98352,24.50100
2279.90000,189.99205,24.50315
2280.00000,190.00040,24.50455
2280.10000,190.00851,24.50476
2280.20000,190.01665,24.50620
2280.30000,190.02498,24.50813
2280.40000,190.03331,24.50740
2280.50000,190.04164,24.50915
2280.60000,190.04977,24.51041
2280.70000,190.05830,24.51064
2280.80000,190.06665,24.51239
2280.90000,190.07520,24.51355
2281.00000,190.08351,24.51470
2281.10000,190.09164,24.51595
2281.20000,190.09999,24.51605
2281.30000,190.10831,24.51755
2281.40000,190.11664,24.51965
2281.50000,190.12518,24.52056
2281.60000,190.13351,24.52217
2281.70000,190.14186,24.52398
2281.80000,190.15019,24.52509
2281.90000,190.15852,24.52609
2282.00000,190.16684,24.52707
2282.10000,190.17519,24.52776
2282.20000,190.18332,24.52931
2282.30000,190.19164,24.53035
2282.40000,190.19997,24.53200
2282.50000,190.20853,24.53330
2282.60000,190.21686,24.53358
2282.70000,190.22498,24.53551
2282.80000,190.23309,24.53619
2282.90000,190.24165,24.53744
2283.00000,190.24998,24.53853
2283.10000,190.25832,24.53969
2283.20000,190.26643,24.54166
2283.30000,190.27478,24.54247
2283.40000,190.28352,24.54505
2283.50000,190.29205,24.54510
2283.60000,190.30038,24.54785
2283.70000,190.30832,24.54860
2283.80000,190.31644,24.54933
2283.90000,190.32498,24.55056
2284.00000,190.33372,24.55184
2284.10000,190.34206,24.55387
2284.20000,190.35019,24.55437
2284.30000,190.35831,24.55560
2284.40000,190.36664,24.55638
2284.50000,190.37518,24.55888
2284.60000,190.38332,24.55987
2284.70000,190.39143,24.56044
2284.80000,190.39977,24.56231
2284.90000,190.40851,24.56332
2285.00000,190.41728,24.56622
2285.10000,190.42540,24.56768
2285.20000,190.43330,24.56798
2285.30000,190.44144,24.56894
2285.40000,190.44998,24.57002
2285.50000,190.45831,24.57211
2285.60000,190.46643,24.57294
2285.70000,190.47455,24.57410
2285.80000,190.48289,24.57578
2285.90000,190.49185,24.57743
2286.00000,190.50060,24.57916
2286.10000,190.50873,24.58002
2286.20000,190.51665,24.58181
2286.30000,190.52477,24.58210
2286.40000,190.53352,24.58459
2286.50000,190.54205,24.58590
2286.60000,190.55017,24.58620
2286.70000,190.55811,24.58882
2286.80000,190.56644,24.58906
2286.90000,190.57518,24.59128
2287.00000,190.58372,24.59255
2287.10000,190.59164,24.59326
2287.20000,190.59976,24.59456
2287.30000,190.60831,24.59556
2287.40000,190.61705,24.59789
2287.50000,190.62540,24.59917
2287.60000,190.63351,24.60020
2287.70000,190.64143,24.60132
2287.80000,190.64977,24.60271
2287.90000,190.65852,24.60441
2288.00000,190.66685,24.60513
2288.10000,190.67497,24.60638
2288.20000,190.68309,24.60739
2288.30000,190.69165,24.60889
2288.40000,190.70039,24.61122
2288.50000,190.70872,24.61104
2288.60000,190.71684,24.61390
2288.70000,190.72478,24.61330
2288.80000,190.73352,24.61556
2288.90000,190.74185,24.61614
2289.00000,190.75040,24.61832
2289.10000,190.75832,24.61923
2289.20000,190.76643,24.61899
2289.30000,190.77498,24.62086
2289.40000,190.78351,24.62271
2289.50000,190.79184,24.62461
2289.60000,190.79999,24.62486
2289.70000,190.80811,24.62575
2289.80000,190.81685,24.62812
2289.90000,190.82518,24.62944
2290.00000,190.83372,24.63048
2290.10000,190.84186,24.63110
2290.20000,190.84998,24.63156
2290.30000,190.85852,24.63327
2290.40000,190.86685,24.63406
2290.50000,190.87498,24.63559
2290.60000,190.88310,24.63590
2290.70000,190.89143,24.63735
2290.80000,190.89978,24.63943
2290.90000,190.90852,24.64205
2291.00000,190.91685,24.64190
2291.10000,190.92519,24.64371
2291.20000,190.93353,24.64497
2291.30000,190.94185,24.64686
2291.40000,190.95018,24.64793
2291.50000,190.95851,24.64832
2291.60000,190.96686,24.65071
2291.70000,190.97498,24.65141
2291.80000,190.98331,24.65269
2291.90000,190.99164,24.65432
2292.00000,190.99977,24.65483
2292.10000,191.00832,24.65718
2292.20000,191.01665,24.65876
2292.30000,191.02518,24.66054
2292.40000,191.03331,24.66158
2292.50000,191.04185,24.66300
2292.60000,191.05019,24.66491
2292.70000,191.05830,24.66540
2292.80000,191.06664,24.66691
2292.90000,191.07498,24.66746
2293.00000,191.08331,24.66878
2293.10000,191.09164,24.67083
2293.20000,191.09976,24.67163
2293.30000,191.10811,24.67333
2293.40000,191.11685,24.67473
2293.50000,191.12540,24.67606
2293.60000,191.13373,24.67826
2293.70000,191.14186,24.67820
2293.80000,191.14998,24.68014
2293.90000,191.15831,24.68230
2294.00000,191.16705,24.68334
2294.10000,191.17519,24.68494
2294.20000,191.18332,24.68527
2294.30000,191.19144,24.68689
2294.40000,191.19997,24.68834
2294.50000,191.20851,24.69084
2294.60000,191.21686,24.69139
2294.70000,191.22476,24.69200
2294.80000,191.23309,24.69337
2294.90000,191.24164,24.69469
2295.00000,191.25061,24.69700
2295.10000,191.25873,24.69838
2295.20000,191.26665,24.69886
2295.30000,191.27477,24.70024
2295.40000,191.28331,24.70109
2295.50000,191.29185,24.70293
2295.60000,191.30019,24.70376
2295.70000,191.30809,24.70501
2295.80000,191.31644,24.70678
2295.90000,191.32520,24.70942
2296.00000,191.33394,24.71015
2296.10000,191.34184,24.71222
2296.20000,191.34978,24.71258
2296.30000,191.35811,24.71411
2296.40000,191.36685,24.71627
2296.50000,191.37540,24.71738
2296.60000,191.38353,24.71875
2296.70000,191.39143,24.71975
2296.80000,191.39977,24.72118
2296.90000,191.40851,24.72253
2297.00000,191.41705,24.72428
2297.10000,191.42499,24.72486
2297.20000,191.43289,24.72615
2297.30000,191.44164,24.72716
2297.40000,191.45039,24.73047
2297.50000,191.45894,24.73203
2297.60000,191.46686,24.73236
2297.70000,191.47476,24.73328
2297.80000,191.48309,24.73452
2297.90000,191.49185,24.73599
2298.00000,191.50018,24.73795
2298.10000,191.50830,24.73862
2298.20000,191.51643,24.73898
2298.30000,191.52498,24.74116
2298.40000,191.53372,24.74304
2298.50000,191.54205,24.74470
2298.60000,191.55019,24.74528
2298.70000,191.55832,24.74623
2298.80000,191.56685,24.74828
2298.90000,191.57539,24.75000
2299.00000,191.58372,24.75091
2299.10000,191.59164,24.75137
2299.20000,191.59978,24.75225
2299.30000,191.60831,24.75404
2299.40000,191.61685,24.75579
2299.50000,191.62520,24.75693
2299.60000,191.63353,24.75760
2299.70000,191.64165,24.75871
2299.80000,191.65018,24.76003
2299.90000,191.65872,24.76199
2300.00000,191.66707,24.76372
2300.10000,191.67519,24.76377
2300.20000,191.68330,24.76613
2300.30000,191.69185,24.76667
2300.40000,191.69998,24.76721
2300.50000,191.70853,24.76813
2300.60000,191.71643,24.77014
2300.70000,191.72498,24.77166
2300.80000,191.73332,24.77278
2300.90000,191.74185,24.77422
2301.00000,191.75040,24.77469
2301.10000,191.75851,24.77629
2301.20000,191.76686,24.77721
2301.30000,191.77519,24.77777
2301.40000,191.78352,24.78003
2301.50000,191.79185,24.78078
2301.60000,191.80019,24.78250
2301.70000,191.80832,24.78312
2301.80000,191.81665,24.78408
2301.90000,191.82497,24.78511
2302.00000,191.83331,24.78737
2302.10000,191.84164,24.78814
2302.20000,191.84998,24.78961
2302.30000,191.85831,24.79100
2302.40000,191.86665,24.79199
2302.50000,191.87518,24.79420
2302.60000,191.88351,24.79559
2302.70000,191.89165,24.79662
2302.80000,191.89996,24.79726
2302.90000,191.90831,24.79879
2303.00000,191.91664,24.80094
2303.10000,191.92497,24.80111
2303.20000,191.93309,24.80282
2303.30000,191.94144,24.80396
2303.40000,191.95018,24.80569
2303.50000,191.95851,24.80772
2303.60000,191.96684,24.80839
2303.70000,191.97498,24.80993
2303.80000,191.98331,24.81088
2303.90000,191.99164,24.81196
2304.00000,192.00018,24.81431
2304.10000,192.00853,24.81611
2304.20000,192.01665,24.81555
2304.30000,192.02498,24.81782
2304.40000,192.03331,24.81925
2304.50000,192.04185,24.82013
2304.60000,192.05019,24.82192
2304.70000,192.05811,24.82352
2304.80000,192.06664,24.82582
2304.90000,192.07520,24.82735
2305.00000,192.08394,24.82776
2305.10000,192.09186,24.82958
2305.20000,192.09976,24.83060
2305.30000,192.10811,24.83137
2305.40000,192.11665,24.83330
2305.50000,192.12518,24.83543
2305.60000,192.13330,24.83622
2305.70000,192.14122,24.83693
2305.80000,192.14957,24.83895
2305.90000,192.15852,24.84075
2306.00000,192.16727,24.84204
2306.10000,192.17519,24.84398
2306.20000,192.18332,24.84350
2306.30000,192.19144,24.84541
2306.40000,192.20039,24.84775
2306.50000,192.20872,24.84948
2306.60000,192.21686,24.84954
2306.70000,192.22498,24.85156
2306.80000,192.23331,24.85244
2306.90000,192.24205,24.85424
2307.00000,192.25040,24.85569
2307.10000,192.25832,24.85723
2307.20000,192.26643,24.85778
2307.30000,192.27498,24.85959
2307.40000,192.28372,24.86189
2307.50000,192.29227,24.86431
2307.60000,192.30019,24.86462
2307.70000,192.30811,24.86480
2307.80000,192.31664,24.86620
2307.90000,192.32520,24.86839
2308.00000,192.33353,24.86925
2308.10000,192.34143,24.86990
2308.20000,192.34955,24.87127
2308.30000,192.35832,24.87327
2308.40000,192.36707,24.87457
2308.50000,192.37540,24.87605
2308.60000,192.38351,24.87702
2308.70000,192.39143,24.87752
2308.80000,192.40019,24.87870
2308.90000,192.40872,24.88059
2309.00000,192.41705,24.88203
2309.10000,192.42519,24.88257
2309.20000,192.43332,24.88330
2309.30000,192.44185,24.88439
2309.40000,192.45018,24.88566
2309.50000,192.45853,24.88653
2309.60000,192.46686,24.88889
2309.70000,192.47498,24.88907
2309.80000,192.48331,24.89141
2309.90000,192.49185,24.89251
2310.00000,192.50018,24.89284
2310.10000,192.50851,24.89470
2310.20000,192.51685,24.89594
2310.30000,192.52518,24.89690
2310.40000,192.53352,24.89734
2310.50000,192.54164,24.89779
2310.60000,192.54956,24.89891
2310.70000,192.55809,24.89992
2310.80000,192.56644,24.90172
2310.90000,192.57498,24.90322
2311.00000,192.58351,24.90426
2311.10000,192.59164,24.90575
2311.20000,192.59998,24.90655
2311.30000,192.60831,24.90809
2311.40000,192.61685,24.90972
2311.50000,192.62497,24.91079
2311.60000,192.63332,24.91283
2311.70000,192.64165,24.91341
2311.80000,192.64998,24.91493
2311.90000,192.65831,24.91756
2312.00000,192.66666,24.91760
2312.10000,192.67477,24.91962
2312.20000,192.68330,24.92082
2312.30000,192.69164,24.92187
2312.40000,192.70020,24.92486
2312.50000,192.70853,24.92594
2312.60000,192.71686,24.92596
2312.70000,192.72498,24.92774
2312.80000,192.73332,24.92868
2312.90000,192.74165,24.92975
2313.00000,192.74997,24.93086
2313.10000,192.75830,24.93262
2313.20000,192.76645,24.93441
2313.30000,192.77478,24.93616
2313.40000,192.78352,24.93606
2313.50000,192.79205,24.93741
2313.60000,192.80019,24.93897
2313.70000,192.80832,24.93981
2313.80000,192.81665,24.94151
2313.90000,192.82498,24.94204
2314.00000,192.83372,24.94380
2314.10000,192.84186,24.94563
2314.20000,192.84998,24.94670
2314.30000,192.85831,24.94713
2314.40000,192.86664,24.94777
2314.50000,192.87520,24.94999
2314.60000,192.88332,24.95046
2314.70000,192.89143,24.95137
2314.80000,192.89998,24.95219
2314.90000,192.90852,24.95418
2315.00000,192.91727,24.95515
2315.10000,192.92519,24.95842
2315.20000,192.93309,24.95864
2315.30000,192.94144,24.95918
2315.40000,192.95020,24.96079
2315.50000,192.95851,24.96204
2315.60000,192.96643,24.96362
2315.70000,192.97456,24.96484
2315.80000,192.98311,24.96574
2315.90000,192.99207,24.96704
2316.00000,193.00060,24.96946
2316.10000,193.00851,24.97084
2316.20000,193.01643,24.97127
2316.30000,193.02477,24.97367
2316.40000,193.03372,24.97409
2316.50000,193.04205,24.97640
2316.60000,193.04999,24.97714
2316.70000,193.05811,24.97772
2316.80000,193.06664,24.98009
2316.90000,193.07539,24.98085
2317.00000,193.08353,24.98351
2317.10000,193.09164,24.98321
2317.20000,193.09976,24.98403
2317.30000,193.10831,24.98699
2317.40000,193.11728,24.98789
2317.50000,193.12540,24.98997
2317.60000,193.13332,24.99042
2317.70000,193.14122,24.99116
2317.80000,193.14998,24.99211
2317.90000,193.15894,24.99470
2318.00000,193.16685,24.99547
2318.10000,193.17476,24.99665
2318.20000,193.18311,24.99812
2318.30000,193.19165,24.99972
2318.40000,193.20039,25.00088
2318.50000,193.20872,25.00156
2318.60000,193.21664,25.00195
2318.70000,193.22478,25.00443
2318.80000,193.23352,25.00485
2318.90000,193.24207,25.00750
2319.00000,193.25018,25.00750
2319.10000,193.25832,25.00834
2319.20000,193.26643,25.00970
2319.30000,193.27518,25.01127
2319.40000,193.28372,25.01252
2319.50000,193.29166,25.01473
2319.60000,193.29977,25.01424
2319.70000,193.30811,25.01568
2319.80000,193.31685,25.01746
2319.90000,193.32539,25.01869
2320.00000,193.33372,25.02059
2320.10000,193.34186,25.02176
2320.20000,193.34998,25.02306
2320.30000,193.35832,25.02358
2320.40000,193.36685,25.02423
2320.50000,193.37497,25.02504
2320.60000,193.38289,25.02650
2320.70000,193.39145,25.02720
2320.80000,193.39998,25.02999
2320.90000,193.40872,25.03195
2321.00000,193.41705,25.03260
2321.10000,193.42497,25.03352
2321.20000,193.43332,25.03432
2321.30000,193.44165,25.03613
2321.40000,193.45018,25.03763
2321.50000,193.45851,25.03994
2321.60000,193.46664,25.03960
2321.70000,193.47498,25.04132
2321.80000,193.48352,25.04256
2321.90000,193.49185,25.04460
2322.00000,193.50020,25.04656
2322.10000,193.50832,25.04628
2322.20000,193.51665,25.04793
2322.30000,193.52518,25.04929
2322.40000,193.53352,25.05014
2322.50000,193.54207,25.05230
2322.60000,193.55019,25.05252
2322.70000,193.55830,25.05441
2322.80000,193.56665,25.05549
2322.90000,193.57498,25.05680
2323.00000,193.58331,25.05829
2323.10000,193.59143,25.05948
2323.20000,193.59978,25.06137
2323.30000,193.60811,25.06227
2323.40000,193.61685,25.06423
2323.50000,193.62540,25.06558
2323.60000,193.63351,25.06608
2323.70000,193.64165,25.06769
2323.80000,193.64977,25.06799
2323.90000,193.65851,25.07058
2324.00000,193.66705,25.07202
2324.10000,193.67519,25.07342
2324.20000,193.68330,25.07501
2324.30000,193.69164,25.07492
2324.40000,193.69997,25.07689
2324.50000,193.70853,25.07813
2324.60000,193.71686,25.07936
2324.70000,193.72476,25.08117
2324.80000,193.73331,25.08169
2324.90000,193.74185,25.08304
2325.00000,193.75040,25.08461
2325.10000,193.75851,25.08657
2325.20000,193.76643,25.08775
2325.30000,193.77478,25.08754
2325.40000,193.78352,25.09015
2325.50000,193.79185,25.09116
2325.60000,193.79997,25.09266
2325.70000,193.80791,25.09361
2325.80000,193.81644,25.09499
2325.90000,193.82539,25.09733
2326.00000,193.83372,25.09881
2326.10000,193.84164,25.09925
2326.20000,193.84978,25.10022
2326.30000,193.85811,25.10203
2326.40000,193.86705,25.10465
2326.50000,193.87538,25.10577
2326.60000,193.88332,25.10724
2326.70000,193.89143,25.10811
2326.80000,193.89998,25.10891
2326.90000,193.90872,25.11118
2327.00000,193.91707,25.11240
2327.10000,193.92497,25.11356
2327.20000,193.93311,25.11452
2327.30000,193.94164,25.11657
2327.40000,193.95061,25.11808
2327.50000,193.95872,25.11916
2327.60000,193.96664,25.12048
2327.70000,193.97476,25.12110
2327.80000,193.98332,25.12367
2327.90000,193.99207,25.12486
2328.00000,194.00018,25.12588
2328.10000,194.00810,25.12643
2328.20000,194.01624,25.12844
2328.30000,194.02498,25.13037
2328.40000,194.03394,25.13195
2328.50000,194.04205,25.13318
2328.60000,194.04999,25.13409
2328.70000,194.05811,25.13471
2328.80000,194.06685,25.13681
2328.90000,194.07539,25.13795
2329.00000,194.08372,25.13803
2329.10000,194.09164,25.14097
2329.20000,194.09976,25.14036
2329.30000,194.10852,25.14181
