"1095.70000,""91.30812"",""10.15283"""
"1095.80000,""91.31624"",""10.15316"""
"1095.90000,""91.32520"",""10.15503"""
"1096.00000,""91.33374"",""10.15594"""
"1096.10000,""91.34186"",""10.15757"""
"1096.20000,""91.34978"",""10.15686"""
"1096.30000,""91.35811"",""10.15928"""
"1096.40000,""91.36687"",""10.16045"""
"1096.50000,""91.37540"",""10.16105"""
"1096.60000,""91.38353"",""10.16204"""
"1096.70000,""91.39165"",""10.16292"""
"1096.80000,""91.39978"",""10.16369"""
"1096.90000,""91.40832"",""10.16506"""
"1097.00000,""91.41666"",""10.16576"""
"1097.10000,""91.42478"",""10.16636"""
"1097.20000,""91.43311"",""10.16827"""
"1097.30000,""91.44144"",""10.16833"""
"1097.40000,""91.45041"",""10.17020"""
"1097.50000,""91.45874"",""10.17166"""
"1097.60000,""91.46687"",""10.17250"""
"1097.70000,""91.47478"",""10.17233"""
"1097.80000,""91.48312"",""10.17462"""
"1097.90000,""91.49207"",""10.17527"""
"1098.00000,""91.50041"",""10.17735"""
"1098.10000,""91.50832"",""10.17772"""
"1098.20000,""91.51624"",""10.17842"""
"1098.30000,""91.52478"",""10.17819"""
"1098.40000,""91.53352"",""10.18047"""
"1098.50000,""91.54186"",""10.18049"""
"1098.60000,""91.55019"",""10.18228"""
"1098.70000,""91.55811"",""10.18282"""
"1098.80000,""91.56665"",""10.18399"""
"1098.90000,""91.57520"",""10.18547"""
"1099.00000,""91.58353"",""10.18533"""
"1099.10000,""91.59187"",""10.18554"""
"1099.20000,""91.59998"",""10.18728"""
"1099.30000,""91.60853"",""10.18839"""
"1099.40000,""91.61665"",""10.18899"""
"1099.50000,""91.62499"",""10.19042"""
"1099.60000,""91.63311"",""10.19087"""
"1099.70000,""91.64145"",""10.19168"""
"1099.80000,""91.64999"",""10.19347"""
"1099.90000,""91.65853"",""10.19552"""
"1100.00000,""91.66707"",""10.19611"""
"1100.10000,""91.67520"",""10.19613"""
"1100.20000,""91.68332"",""10.19794"""
"1100.30000,""91.69166"",""10.19840"""
"1100.40000,""91.70020"",""10.20020"""
"1100.50000,""91.70853"",""10.20173"""
"1100.60000,""91.71665"",""10.20089"""
"1100.70000,""91.72499"",""10.20282"""
"1100.80000,""91.73332"",""10.20369"""
"1100.90000,""91.74166"",""10.20281"""
"1101.00000,""91.75020"",""10.20536"""
"1101.10000,""91.75832"",""10.20487"""
"1101.20000,""91.76665"",""10.20698"""
"1101.30000,""91.77499"",""10.20805"""
"1101.40000,""91.78333"",""10.20861"""
"1101.50000,""91.79186"",""10.21075"""
"1101.60000,""91.80041"",""10.21209"""
"1101.70000,""91.80853"",""10.21228"""
"1101.80000,""91.81666"",""10.21394"""
"1101.90000,""91.82478"",""10.21486"""
"1102.00000,""91.83311"",""10.21467"""
"1102.10000,""91.84165"",""10.21577"""
"1102.20000,""91.84999"",""10.21695"""
"1102.30000,""91.85832"",""10.21739"""
"1102.40000,""91.86665"",""10.21782"""
"1102.50000,""91.87520"",""10.22015"""
"1102.60000,""91.88374"",""10.22095"""
"1102.70000,""91.89186"",""10.22248"""
"1102.80000,""91.89978"",""10.22285"""
"1102.90000,""91.90832"",""10.22320"""
"1103.00000,""91.91666"",""10.22456"""
"1103.10000,""91.92519"",""10.22627"""
"1103.20000,""91.93333"",""10.22735"""
"1103.30000,""91.94144"",""10.22853"""
"1103.40000,""91.94978"",""10.22939"""
"1103.50000,""91.95832"",""10.22938"""
"1103.60000,""91.96707"",""10.23159"""
"1103.70000,""91.97499"",""10.23160"""
"1103.80000,""91.98312"",""10.23293"""
"1103.90000,""91.99145"",""10.23479"""
"1104.00000,""92.00019"",""10.23663"""
"1104.10000,""92.00895"",""10.23658"""
"1104.20000,""92.01686"",""10.23687"""
"1104.30000,""92.02499"",""10.23824"""
"1104.40000,""92.03311"",""10.23807"""
"1104.50000,""92.04166"",""10.23930"""
"1104.60000,""92.05019"",""10.24011"""
"1104.70000,""92.05811"",""10.24136"""
"1104.80000,""92.06644"",""10.24212"""
"1104.90000,""92.07499"",""10.24362"""
"1105.00000,""92.08353"",""10.24389"""
"1105.10000,""92.09207"",""10.24640"""
"1105.20000,""92.09998"",""10.24705"""
"1105.30000,""92.10791"",""10.24712"""
"1105.40000,""92.11686"",""10.24838"""
"1105.50000,""92.12541"",""10.24922"""
"1105.60000,""92.13353"",""10.25076"""
"1105.70000,""92.14145"",""10.25043"""
"1105.80000,""92.14957"",""10.25184"""
"1105.90000,""92.15833"",""10.25242"""
"1106.00000,""92.16686"",""10.25392"""
"1106.10000,""92.17520"",""10.25479"""
"1106.20000,""92.18311"",""10.25538"""
"1106.30000,""92.19145"",""10.25655"""
"1106.40000,""92.20020"",""10.25708"""
"1106.50000,""92.20873"",""10.25818"""
"1106.60000,""92.21707"",""10.25987"""
"1106.70000,""92.22520"",""10.25923"""
"1106.80000,""92.23332"",""10.26126"""
"1106.90000,""92.24186"",""10.26133"""
"1107.00000,""92.24999"",""10.26329"""
"1107.10000,""92.25832"",""10.26331"""
"1107.20000,""92.26645"",""10.26424"""
"1107.30000,""92.27478"",""10.26529"""
"1107.40000,""92.28353"",""10.26675"""
"1107.50000,""92.29207"",""10.26726"""
"1107.60000,""92.30020"",""10.26994"""
"1107.70000,""92.30811"",""10.26942"""
"1107.80000,""92.31645"",""10.27032"""
"1107.90000,""92.32520"",""10.27279"""
"1108.00000,""92.33353"",""10.27268"""
"1108.10000,""92.34187"",""10.27450"""
"1108.20000,""92.34999"",""10.27452"""
"1108.30000,""92.35853"",""10.27567"""
"1108.40000,""92.36687"",""10.27806"""
"1108.50000,""92.37520"",""10.27846"""
"1108.60000,""92.38354"",""10.27910"""
"1108.70000,""92.39145"",""10.28039"""
"1108.80000,""92.39999"",""10.28113"""
"1108.90000,""92.40853"",""10.28213"""
"1109.00000,""92.41686"",""10.28372"""
"1109.10000,""92.42541"",""10.28442"""
"1109.20000,""92.43353"",""10.28569"""
"1109.30000,""92.44186"",""10.28583"""
"1109.40000,""92.44998"",""10.28724"""
"1109.50000,""92.45832"",""10.28842"""
"1109.60000,""92.46645"",""10.28928"""
"1109.70000,""92.47478"",""10.29080"""
"1109.80000,""92.48332"",""10.29271"""
"1109.90000,""92.49187"",""10.29282"""
"1110.00000,""92.50020"",""10.29415"""
"1110.10000,""92.50832"",""10.29548"""
"1110.20000,""92.51665"",""10.29566"""
"1110.30000,""92.52499"",""10.29760"""
"1110.40000,""92.53353"",""10.29818"""
"1110.50000,""92.54186"",""10.29941"""
"1110.60000,""92.54999"",""10.29981"""
"1110.70000,""92.55833"",""10.30069"""
"1110.80000,""92.56665"",""10.30229"""
"1110.90000,""92.57520"",""10.30318"""
"1111.00000,""92.58353"",""10.30418"""
"1111.10000,""92.59187"",""10.30503"""
"1111.20000,""92.59999"",""10.30527"""
"1111.30000,""92.60832"",""10.30638"""
"1111.40000,""92.61665"",""10.30668"""
"1111.50000,""92.62499"",""10.30811"""
"1111.60000,""92.63374"",""10.30847"""
"1111.70000,""92.64186"",""10.31060"""
"1111.80000,""92.64999"",""10.31069"""
"1111.90000,""92.65811"",""10.31113"""
"1112.00000,""92.66645"",""10.31239"""
"1112.10000,""92.67499"",""10.31362"""
"1112.20000,""92.68332"",""10.31392"""
"1112.30000,""92.69144"",""10.31562"""
"1112.40000,""92.69999"",""10.31665"""
"1112.50000,""92.70832"",""10.31701"""
"1112.60000,""92.71707"",""10.31865"""
"1112.70000,""92.72520"",""10.31951"""
"1112.80000,""92.73332"",""10.31994"""
"1112.90000,""92.74165"",""10.32078"""
"1113.00000,""92.75020"",""10.32201"""
"1113.10000,""92.75874"",""10.32260"""
"1113.20000,""92.76687"",""10.32396"""
"1113.30000,""92.77478"",""10.32435"""
"1113.40000,""92.78312"",""10.32627"""
"1113.50000,""92.79186"",""10.32678"""
"1113.60000,""92.80020"",""10.32768"""
"1113.70000,""92.80832"",""10.32903"""
"1113.80000,""92.81645"",""10.32891"""
"1113.90000,""92.82478"",""10.33086"""
"1114.00000,""92.83373"",""10.33202"""
"1114.10000,""92.84228"",""10.33298"""
"1114.20000,""92.85020"",""10.33420"""
"1114.30000,""92.85812"",""10.33617"""
"1114.40000,""92.86645"",""10.33546"""
"1114.50000,""92.87520"",""10.33724"""
"1114.60000,""92.88353"",""10.33770"""
"1114.70000,""92.89145"",""10.33869"""
"1114.80000,""92.89978"",""10.34089"""
"1114.90000,""92.90833"",""10.34088"""
"1115.00000,""92.91707"",""10.34294"""
"1115.10000,""92.92541"",""10.34524"""
"1115.20000,""92.93332"",""10.34459"""
"1115.30000,""92.94144"",""10.34533"""
"1115.40000,""92.95020"",""10.34692"""
"1115.50000,""92.95874"",""10.34799"""
"1115.60000,""92.96687"",""10.34846"""
"1115.70000,""92.97478"",""10.34941"""
"1115.80000,""92.98290"",""10.35075"""
"1115.90000,""92.99166"",""10.35219"""
"1116.00000,""93.00040"",""10.35549"""
"1116.10000,""93.00853"",""10.35439"""
"1116.20000,""93.01645"",""10.35537"""
"1116.30000,""93.02478"",""10.35539"""
"1116.40000,""93.03353"",""10.35695"""
"1116.50000,""93.04208"",""10.35834"""
"1116.60000,""93.05041"",""10.35914"""
"1116.70000,""93.05833"",""10.35998"""
"1116.80000,""93.06644"",""10.36088"""
"1116.90000,""93.07499"",""10.36128"""
"1117.00000,""93.08353"",""10.36228"""
"1117.10000,""93.09165"",""10.36429"""
"1117.20000,""93.09978"",""10.36451"""
"1117.30000,""93.10811"",""10.36541"""
"1117.40000,""93.11687"",""10.36693"""
"1117.50000,""93.12540"",""10.36750"""
"1117.60000,""93.13353"",""10.36889"""
"1117.70000,""93.14144"",""10.37000"""
"1117.80000,""93.14999"",""10.37115"""
"1117.90000,""93.15874"",""10.37149"""
"1118.00000,""93.16686"",""10.37260"""
"1118.10000,""93.17499"",""10.37374"""
"1118.20000,""93.18311"",""10.37388"""
"1118.30000,""93.19165"",""10.37520"""
"1118.40000,""93.20020"",""10.37707"""
"1118.50000,""93.20874"",""10.37745"""
"1118.60000,""93.21687"",""10.37786"""
"1118.70000,""93.22499"",""10.37962"""
"1118.80000,""93.23332"",""10.37990"""
"1118.90000,""93.24186"",""10.38219"""
"1119.00000,""93.25020"",""10.38219"""
"1119.10000,""93.25853"",""10.38320"""
"1119.20000,""93.26665"",""10.38366"""
"1119.30000,""93.27499"",""10.38510"""
"1119.40000,""93.28333"",""10.38522"""
"1119.50000,""93.29144"",""10.38698"""
"1119.60000,""93.29978"",""10.38741"""
"1119.70000,""93.30811"",""10.38920"""
"1119.80000,""93.31665"",""10.38967"""
"1119.90000,""93.32520"",""10.39155"""
"1120.00000,""93.33353"",""10.39195"""
"1120.10000,""93.34166"",""10.39247"""
"1120.20000,""93.34998"",""10.39381"""
"1120.30000,""93.35832"",""10.39581"""
"1120.40000,""93.36686"",""10.39556"""
"1120.50000,""93.37520"",""10.39718"""
"1120.60000,""93.38332"",""10.39856"""
"1120.70000,""93.39165"",""10.39934"""
"1120.80000,""93.40019"",""10.39960"""
"1120.90000,""93.40853"",""10.40155"""
"1121.00000,""93.41686"",""10.40158"""
"1121.10000,""93.42520"",""10.40276"""
"1121.20000,""93.43353"",""10.40458"""
"1121.30000,""93.44166"",""10.40555"""
"1121.40000,""93.44999"",""10.40638"""
"1121.50000,""93.45853"",""10.40877"""
"1121.60000,""93.46707"",""10.40897"""
"1121.70000,""93.47520"",""10.40964"""
"1121.80000,""93.48332"",""10.41160"""
"1121.90000,""93.49145"",""10.41238"""
"1122.00000,""93.49978"",""10.41269"""
"1122.10000,""93.50832"",""10.41367"""
"1122.20000,""93.51645"",""10.41524"""
"1122.30000,""93.52499"",""10.41657"""
"1122.40000,""93.53311"",""10.41665"""
"1122.50000,""93.54165"",""10.41774"""
"1122.60000,""93.55020"",""10.41918"""
"1122.70000,""93.55832"",""10.42047"""
"1122.80000,""93.56644"",""10.42117"""
"1122.90000,""93.57499"",""10.42265"""
"1123.00000,""93.58332"",""10.42365"""
"1123.10000,""93.59207"",""10.42468"""
"1123.20000,""93.59999"",""10.42485"""
"1123.30000,""93.60811"",""10.42595"""
"1123.40000,""93.61645"",""10.42750"""
"1123.50000,""93.62498"",""10.42844"""
"1123.60000,""93.63353"",""10.42847"""
"1123.70000,""93.64186"",""10.42984"""
"1123.80000,""93.64978"",""10.43032"""
"1123.90000,""93.65811"",""10.43112"""
"1124.00000,""93.66687"",""10.43334"""
"1124.10000,""93.67561"",""10.43352"""
"1124.20000,""93.68353"",""10.43489"""
"1124.30000,""93.69144"",""10.43551"""
"1124.40000,""93.69978"",""10.43644"""
"1124.50000,""93.70832"",""10.43739"""
"1124.60000,""93.71687"",""10.43780"""
"1124.70000,""93.72499"",""10.43991"""
"1124.80000,""93.73312"",""10.44015"""
"1124.90000,""93.74165"",""10.44018"""
"1125.00000,""93.75019"",""10.44126"""
"1125.10000,""93.75874"",""10.44279"""
"1125.20000,""93.76665"",""10.44409"""
"1125.30000,""93.77478"",""10.44482"""
"1125.40000,""93.78353"",""10.44622"""
"1125.50000,""93.79208"",""10.44724"""
"1125.60000,""93.80019"",""10.44711"""
"1125.70000,""93.80833"",""10.44853"""
"1125.80000,""93.81644"",""10.44978"""
"1125.90000,""93.82499"",""10.45127"""
"1126.00000,""93.83374"",""10.45286"""
"1126.10000,""93.84187"",""10.45185"""
"1126.20000,""93.84978"",""10.45396"""
"1126.30000,""93.85812"",""10.45437"""
"1126.40000,""93.86686"",""10.45583"""
"1126.50000,""93.87562"",""10.45795"""
"1126.60000,""93.88374"",""10.45757"""
"1126.70000,""93.89165"",""10.45893"""
"1126.80000,""93.89978"",""10.45854"""
"1126.90000,""93.90853"",""10.46081"""
"1127.00000,""93.91686"",""10.46223"""
"1127.10000,""93.92500"",""10.46312"""
"1127.20000,""93.93311"",""10.46290"""
"1127.30000,""93.94145"",""10.46564"""
"1127.40000,""93.95020"",""10.46659"""
"1127.50000,""93.95853"",""10.46744"""
"1127.60000,""93.96687"",""10.46804"""
"1127.70000,""93.97478"",""10.47011"""
"1127.80000,""93.98312"",""10.47012"""
"1127.90000,""93.99186"",""10.47214"""
"1128.00000,""94.00020"",""10.47276"""
"1128.10000,""94.00853"",""10.47399"""
"1128.20000,""94.01645"",""10.47435"""
"1128.30000,""94.02499"",""10.47533"""
"1128.40000,""94.03353"",""10.47640"""
"1128.50000,""94.04207"",""10.47780"""
"1128.60000,""94.05020"",""10.47902"""
"1128.70000,""94.05811"",""10.47937"""
"1128.80000,""94.06666"",""10.48053"""
"1128.90000,""94.07520"",""10.48205"""
"1129.00000,""94.08353"",""10.48251"""
"1129.10000,""94.09187"",""10.48365"""
"1129.20000,""94.09999"",""10.48437"""
"1129.30000,""94.10853"",""10.48448"""
"1129.40000,""94.11687"",""10.48599"""
"1129.50000,""94.12498"",""10.48709"""
"1129.60000,""94.13312"",""10.48840"""
"1129.70000,""94.14145"",""10.48825"""
"1129.80000,""94.14999"",""10.49051"""
"1129.90000,""94.15853"",""10.49068"""
"1130.00000,""94.16707"",""10.49227"""
"1130.10000,""94.17499"",""10.49228"""
"1130.20000,""94.18312"",""10.49388"""
"1130.30000,""94.19166"",""10.49469"""
"1130.40000,""94.20020"",""10.49641"""
"1130.50000,""94.20874"",""10.49637"""
"1130.60000,""94.21665"",""10.49817"""
"1130.70000,""94.22499"",""10.49876"""
"1130.80000,""94.23332"",""10.50015"""
"1130.90000,""94.24187"",""10.50157"""
"1131.00000,""94.25020"",""10.50156"""
"1131.10000,""94.25832"",""10.50350"""
"1131.20000,""94.26665"",""10.50451"""
"1131.30000,""94.27499"",""10.50534"""
"1131.40000,""94.28353"",""10.50593"""
"1131.50000,""94.29186"",""10.50773"""
"1131.60000,""94.30041"",""10.50810"""
"1131.70000,""94.30853"",""10.50870"""
"1131.80000,""94.31665"",""10.51021"""
"1131.90000,""94.32478"",""10.51135"""
"1132.00000,""94.33311"",""10.51167"""
"1132.10000,""94.34145"",""10.51269"""
"1132.20000,""94.34978"",""10.51386"""
"1132.30000,""94.35832"",""10.51499"""
"1132.40000,""94.36665"",""10.51629"""
"1132.50000,""94.37499"",""10.51763"""
"1132.60000,""94.38332"",""10.51789"""
"1132.70000,""94.39166"",""10.51939"""
"1132.80000,""94.39978"",""10.52079"""
"1132.90000,""94.40832"",""10.52183"""
"1133.00000,""94.41686"",""10.52200"""
"1133.10000,""94.42519"",""10.52321"""
"1133.20000,""94.43332"",""10.52440"""
"1133.30000,""94.44144"",""10.52524"""
"1133.40000,""94.44999"",""10.52648"""
"1133.50000,""94.45853"",""10.52640"""
"1133.60000,""94.46687"",""10.52813"""
"1133.70000,""94.47498"",""10.52914"""
"1133.80000,""94.48312"",""10.53020"""
"1133.90000,""94.49165"",""10.53154"""
"1134.00000,""94.50040"",""10.53246"""
"1134.10000,""94.50874"",""10.53434"""
"1134.20000,""94.51665"",""10.53471"""
"1134.30000,""94.52478"",""10.53640"""
"1134.40000,""94.53333"",""10.53677"""
"1134.50000,""94.54207"",""10.53938"""
"1134.60000,""94.55020"",""10.54018"""
"1134.70000,""94.55811"",""10.54035"""
"1134.80000,""94.56645"",""10.54178"""
"1134.90000,""94.57520"",""10.54276"""
"1135.00000,""94.58395"",""10.54379"""
"1135.10000,""94.59187"",""10.54452"""
"1135.20000,""94.59978"",""10.54517"""
"1135.30000,""94.60812"",""10.54510"""
"1135.40000,""94.61686"",""10.54672"""
"1135.50000,""94.62562"",""10.54851"""
"1135.60000,""94.63353"",""10.54908"""
"1135.70000,""94.64145"",""10.54944"""
"1135.80000,""94.64957"",""10.55052"""
"1135.90000,""94.65853"",""10.55156"""
"1136.00000,""94.66707"",""10.55274"""
"1136.10000,""94.67520"",""10.55324"""
"1136.20000,""94.68311"",""10.55370"""
"1136.30000,""94.69144"",""10.55476"""
"1136.40000,""94.70020"",""10.55562"""
"1136.50000,""94.70895"",""10.55727"""
"1136.60000,""94.71687"",""10.55800"""
"1136.70000,""94.72499"",""10.55853"""
"1136.80000,""94.73311"",""10.55851"""
"1136.90000,""94.74187"",""10.56092"""
"1137.00000,""94.75020"",""10.56201"""
"1137.10000,""94.75832"",""10.56236"""
"1137.20000,""94.76645"",""10.56294"""
"1137.30000,""94.77478"",""10.56360"""
"1137.40000,""94.78374"",""10.56498"""
"1137.50000,""94.79208"",""10.56713"""
"1137.60000,""94.79999"",""10.56708"""
"1137.70000,""94.80811"",""10.56884"""
"1137.80000,""94.81644"",""10.56920"""
"1137.90000,""94.82540"",""10.57122"""
"1138.00000,""94.83395"",""10.57180"""
"1138.10000,""94.84165"",""10.57254"""
"1138.20000,""94.84957"",""10.57392"""
"1138.30000,""94.85811"",""10.57425"""
"1138.40000,""94.86687"",""10.57621"""
"1138.50000,""94.87540"",""10.57749"""
"1138.60000,""94.88353"",""10.57814"""
"1138.70000,""94.89144"",""10.57914"""
"1138.80000,""94.89999"",""10.58030"""
"1138.90000,""94.90853"",""10.58181"""
"1139.00000,""94.91686"",""10.58315"""
"1139.10000,""94.92519"",""10.58393"""
"1139.20000,""94.93333"",""10.58497"""
"1139.30000,""94.94186"",""10.58659"""
"1139.40000,""94.95020"",""10.58685"""
"1139.50000,""94.95853"",""10.58752"""
"1139.60000,""94.96666"",""10.58784"""
"1139.70000,""94.97478"",""10.58965"""
"1139.80000,""94.98332"",""10.59110"""
"1139.90000,""94.99186"",""10.59174"""
"1140.00000,""95.00020"",""10.59369"""
"1140.10000,""95.00811"",""10.59377"""
"1140.20000,""95.01645"",""10.59534"""
"1140.30000,""95.02499"",""10.59602"""
"1140.40000,""95.03374"",""10.59666"""
"1140.50000,""95.04207"",""10.59777"""
"1140.60000,""95.04978"",""10.59856"""
"1140.70000,""95.05811"",""10.60025"""
"1140.80000,""95.06665"",""10.60034"""
"1140.90000,""95.07499"",""10.60151"""
"1141.00000,""95.08353"",""10.60226"""
"1141.10000,""95.09166"",""10.60300"""
"1141.20000,""95.09998"",""10.60431"""
"1141.30000,""95.10832"",""10.60504"""
"1141.40000,""95.11665"",""10.60637"""
"1141.50000,""95.12520"",""10.60652"""
"1141.60000,""95.13353"",""10.60830"""
"1141.70000,""95.14165"",""10.60900"""
"1141.80000,""95.14999"",""10.61045"""
"1141.90000,""95.15811"",""10.61059"""
"1142.00000,""95.16666"",""10.61110"""
"1142.10000,""95.17478"",""10.61274"""
"1142.20000,""95.18311"",""10.61355"""
"1142.30000,""95.19145"",""10.61462"""
"1142.40000,""95.19999"",""10.61576"""
"1142.50000,""95.20853"",""10.61757"""
"1142.60000,""95.21687"",""10.61878"""
"1142.70000,""95.22499"",""10.61892"""
"1142.80000,""95.23312"",""10.62032"""
"1142.90000,""95.24187"",""10.62034"""
"1143.00000,""95.25040"",""10.62250"""
"1143.10000,""95.25874"",""10.62314"""
"1143.20000,""95.26686"",""10.62399"""
"1143.30000,""95.27478"",""10.62537"""
"1143.40000,""95.28333"",""10.62586"""
"1143.50000,""95.29207"",""10.62732"""
"1143.60000,""95.30041"",""10.62890"""
"1143.70000,""95.30832"",""10.62940"""
"1143.80000,""95.31644"",""10.62978"""
"1143.90000,""95.32499"",""10.63107"""
"1144.00000,""95.33374"",""10.63330"""
"1144.10000,""95.34207"",""10.63320"""
"1144.20000,""95.34999"",""10.63431"""
"1144.30000,""95.35811"",""10.63517"""
"1144.40000,""95.36645"",""10.63672"""
"1144.50000,""95.37520"",""10.63762"""
"1144.60000,""95.38332"",""10.63908"""
"1144.70000,""95.39144"",""10.63989"""
"1144.80000,""95.39978"",""10.64090"""
"1144.90000,""95.40853"",""10.64254"""
"1145.00000,""95.41728"",""10.64365"""
"1145.10000,""95.42519"",""10.64463"""
"1145.20000,""95.43311"",""10.64558"""
"1145.30000,""95.44144"",""10.64615"""
"1145.40000,""95.45020"",""10.64771"""
"1145.50000,""95.45874"",""10.64849"""
"1145.60000,""95.46666"",""10.64972"""
"1145.70000,""95.47457"",""10.64979"""
"1145.80000,""95.48291"",""10.65151"""
"1145.90000,""95.49187"",""10.65332"""
"1146.00000,""95.50040"",""10.65345"""
"1146.10000,""95.50853"",""10.65480"""
"1146.20000,""95.51644"",""10.65592"""
"1146.30000,""95.52478"",""10.65647"""
"1146.40000,""95.53353"",""10.65786"""
"1146.50000,""95.54228"",""10.65917"""
"1146.60000,""95.55019"",""10.65988"""
"1146.70000,""95.55811"",""10.66076"""
"1146.80000,""95.56644"",""10.66170"""
"1146.90000,""95.57520"",""10.66254"""
"1147.00000,""95.58353"",""10.66427"""
"1147.10000,""95.59145"",""10.66331"""
"1147.20000,""95.59957"",""10.66534"""
"1147.30000,""95.60812"",""10.66581"""
"1147.40000,""95.61707"",""10.66841"""
"1147.50000,""95.62562"",""10.66750"""
"1147.60000,""95.63353"",""10.66920"""
"1147.70000,""95.64145"",""10.66999"""
"1147.80000,""95.64978"",""10.67099"""
"1147.90000,""95.65874"",""10.67271"""
"1148.00000,""95.66707"",""10.67384"""
"1148.10000,""95.67520"",""10.67364"""
"1148.20000,""95.68311"",""10.67493"""
"1148.30000,""95.69166"",""10.67624"""
"1148.40000,""95.70020"",""10.67729"""
"1148.50000,""95.70873"",""10.67803"""
"1148.60000,""95.71665"",""10.67855"""
"1148.70000,""95.72478"",""10.67999"""
"1148.80000,""95.73332"",""10.68009"""
"1148.90000,""95.74186"",""10.68140"""
"1149.00000,""95.75040"",""10.68334"""
"1149.10000,""95.75853"",""10.68402"""
"1149.20000,""95.76665"",""10.68519"""
"1149.30000,""95.77499"",""10.68608"""
"1149.40000,""95.78333"",""10.68647"""
"1149.50000,""95.79166"",""10.68776"""
"1149.60000,""95.79978"",""10.68901"""
"1149.70000,""95.80811"",""10.69070"""
"1149.80000,""95.81666"",""10.69186"""
"1149.90000,""95.82540"",""10.69257"""
"1150.00000,""95.83374"",""10.69371"""
"1150.10000,""95.84165"",""10.69438"""
"1150.20000,""95.84978"",""10.69596"""
"1150.30000,""95.85832"",""10.69659"""
"1150.40000,""95.86707"",""10.69851"""
"1150.50000,""95.87520"",""10.69877"""
"1150.60000,""95.88332"",""10.70052"""
"1150.70000,""95.89165"",""10.70016"""
"1150.80000,""95.89999"",""10.70211"""
"1150.90000,""95.90833"",""10.70220"""
"1151.00000,""95.91666"",""10.70301"""
"1151.10000,""95.92499"",""10.70420"""
"1151.20000,""95.93312"",""10.70606"""
"1151.30000,""95.94166"",""10.70638"""
"1151.40000,""95.94998"",""10.70789"""
"1151.50000,""95.95853"",""10.70943"""
"1151.60000,""95.96686"",""10.71067"""
"1151.70000,""95.97520"",""10.71143"""
"1151.80000,""95.98332"",""10.71210"""
"1151.90000,""95.99165"",""10.71297"""
"1152.00000,""95.99998"",""10.71491"""
"1152.10000,""96.00812"",""10.71585"""
"1152.20000,""96.01644"",""10.71682"""
"1152.30000,""96.02499"",""10.71718"""
"1152.40000,""96.03332"",""10.71803"""
"1152.50000,""96.04166"",""10.71940"""
"1152.60000,""96.05019"",""10.72013"""
"1152.70000,""96.05833"",""10.72094"""
"1152.80000,""96.06665"",""10.72277"""
"1152.90000,""96.07520"",""10.72353"""
"1153.00000,""96.08353"",""10.72420"""
"1153.10000,""96.09187"",""10.72539"""
"1153.20000,""96.09999"",""10.72576"""
"1153.30000,""96.10812"",""10.72674"""
"1153.40000,""96.11665"",""10.72848"""
"1153.50000,""96.12520"",""10.72908"""
"1153.60000,""96.13374"",""10.73002"""
"1153.70000,""96.14186"",""10.73084"""
"1153.80000,""96.14999"",""10.73162"""
"1153.90000,""96.15832"",""10.73286"""
"1154.00000,""96.16708"",""10.73362"""
"1154.10000,""96.17540"",""10.73587"""
"1154.20000,""96.18353"",""10.73573"""
"1154.30000,""96.19165"",""10.73715"""
"1154.40000,""96.19978"",""10.73707"""
"1154.50000,""96.20853"",""10.73884"""
"1154.60000,""96.21687"",""10.73919"""
"1154.70000,""96.22478"",""10.73949"""
"1154.80000,""96.23312"",""10.74094"""
"1154.90000,""96.24165"",""10.74141"""
"1155.00000,""96.25040"",""10.74373"""
"1155.10000,""96.25874"",""10.74503"""
"1155.20000,""96.26665"",""10.74552"""
"1155.30000,""96.27478"",""10.74681"""
"1155.40000,""96.28333"",""10.74735"""
"1155.50000,""96.29207"",""10.74937"""
"1155.60000,""96.30020"",""10.75004"""
"1155.70000,""96.30811"",""10.75102"""
"1155.80000,""96.31624"",""10.75134"""
"1155.90000,""96.32499"",""10.75225"""
"1156.00000,""96.33374"",""10.75385"""
"1156.10000,""96.34187"",""10.75500"""
"1156.20000,""96.34978"",""10.75636"""
"1156.30000,""96.35812"",""10.75711"""
"1156.40000,""96.36686"",""10.75879"""
"1156.50000,""96.37540"",""10.75970"""
"1156.60000,""96.38374"",""10.76133"""
"1156.70000,""96.39165"",""10.76172"""
"1156.80000,""96.39999"",""10.76297"""
"1156.90000,""96.40853"",""10.76324"""
"1157.00000,""96.41686"",""10.76487"""
"1157.10000,""96.42499"",""10.76658"""
"1157.20000,""96.43311"",""10.76707"""
"1157.30000,""96.44144"",""10.76764"""
"1157.40000,""96.45040"",""10.76952"""
"1157.50000,""96.45874"",""10.77095"""
"1157.60000,""96.46665"",""10.77219"""
"1157.70000,""96.47478"",""10.77273"""
"1157.80000,""96.48332"",""10.77350"""
"1157.90000,""96.49207"",""10.77506"""
"1158.00000,""96.50040"",""10.77652"""
"1158.10000,""96.50853"",""10.77686"""
"1158.20000,""96.51645"",""10.77761"""
"1158.30000,""96.52478"",""10.77877"""
"1158.40000,""96.53353"",""10.77993"""
"1158.50000,""96.54187"",""10.78141"""
"1158.60000,""96.54999"",""10.78170"""
"1158.70000,""96.55811"",""10.78239"""
"1158.80000,""96.56666"",""10.78317"""
"1158.90000,""96.57520"",""10.78487"""
"1159.00000,""96.58353"",""10.78559"""
"1159.10000,""96.59186"",""10.78700"""
"1159.20000,""96.59999"",""10.78683"""
